age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_minutes,cluster
27,management,married,tertiary,0,33,1,0,cellular,18,jul,1,0,5.616666666666666,2
39,admin,married,secondary,0,-234,0,1,cellular,18,jul,1,0,1.25,3
34,management,married,tertiary,0,303,1,0,cellular,18,jul,2,0,3.7666666666666666,2
58,services,divorced,secondary,0,-158,0,0,telephone,18,jul,3,0,0.18333333333333332,3
27,admin,married,secondary,0,283,1,0,cellular,18,jul,1,0,8.05,3
28,management,single,secondary,0,-994,1,1,cellular,18,jul,2,0,2.9,1
28,admin,married,secondary,0,5,1,0,cellular,18,jul,1,0,2.0166666666666666,3
33,management,single,secondary,0,239,1,1,cellular,18,jul,1,0,0.7833333333333333,1
32,technician,married,secondary,0,95,0,1,cellular,18,jul,2,0,5.133333333333334,3
32,self-employed,married,primary,0,102,1,0,cellular,18,jul,1,1,9.333333333333334,2
28,admin,married,secondary,0,17,1,0,cellular,18,jul,1,0,4.483333333333333,3
57,retired,married,primary,0,1623,1,1,cellular,18,jul,1,0,4.1,3
41,blue-collar,divorced,primary,0,138,1,0,cellular,18,jul,3,1,10.666666666666666,3
27,self-employed,single,tertiary,1,5,0,1,cellular,18,jul,1,0,6.4,1
31,admin,single,secondary,1,-429,0,1,cellular,18,jul,3,0,4.866666666666666,3
34,management,divorced,tertiary,0,1173,0,1,cellular,18,jul,1,0,1.55,2
33,technician,single,tertiary,0,81,0,0,cellular,18,jul,1,0,4.783333333333333,1
34,blue-collar,married,tertiary,0,631,1,0,cellular,18,jul,1,0,0.4166666666666667,2
33,management,married,tertiary,0,4149,0,1,cellular,18,jul,2,0,2.65,2
30,management,married,tertiary,0,4145,1,1,cellular,18,jul,1,0,5.033333333333333,2
30,services,married,secondary,0,-27,1,0,cellular,18,jul,1,0,1.0833333333333333,3
52,unemployed,married,tertiary,0,2133,0,1,cellular,18,jul,1,0,1.5,2
51,services,married,secondary,0,0,0,0,cellular,18,jul,3,0,7.316666666666666,3
48,technician,married,tertiary,0,2392,1,0,cellular,18,jul,5,0,2.216666666666667,2
32,technician,married,secondary,0,-203,1,0,cellular,18,jul,1,0,1.1166666666666667,3
48,housemaid,divorced,primary,0,1583,0,1,telephone,18,jul,2,0,8.233333333333333,3
31,admin,single,secondary,0,738,1,0,cellular,18,jul,1,0,6.35,1
33,management,single,secondary,0,-85,1,0,cellular,18,jul,1,0,1.6,1
32,management,single,tertiary,0,2343,0,0,cellular,18,jul,1,0,3.7666666666666666,2
36,housemaid,divorced,secondary,0,181,1,0,cellular,18,jul,1,0,5.9,3
39,blue-collar,divorced,secondary,0,241,1,0,cellular,18,jul,2,0,1.95,3
53,management,divorced,primary,0,-17,1,1,cellular,18,jul,1,0,8.466666666666667,3
31,admin,single,secondary,0,622,0,0,cellular,18,jul,1,1,7.0,3
30,management,married,tertiary,0,107,1,1,cellular,18,jul,1,0,4.383333333333334,2
30,admin,divorced,secondary,0,10,1,0,cellular,18,jul,2,1,10.966666666666667,3
27,admin,married,secondary,0,53,1,0,cellular,18,jul,2,0,6.033333333333333,3
37,housemaid,married,secondary,1,-205,0,1,cellular,18,jul,1,0,3.316666666666667,3
25,management,single,tertiary,0,0,0,1,cellular,18,jul,1,0,5.7,1
48,technician,married,secondary,0,-280,1,1,cellular,18,jul,1,0,5.0,3
46,self-employed,married,primary,0,5442,1,0,cellular,18,jul,4,0,1.9166666666666667,2
30,technician,married,secondary,0,24,1,0,cellular,18,jul,3,0,1.8666666666666667,3
31,management,married,tertiary,0,1720,1,1,cellular,18,jul,1,0,1.7333333333333334,2
45,services,married,secondary,0,24,1,0,cellular,18,jul,1,0,1.85,3
36,self-employed,married,tertiary,0,16,1,1,cellular,18,jul,4,0,1.5833333333333333,2
54,management,divorced,tertiary,0,22,0,1,cellular,18,jul,3,0,4.316666666666666,2
40,technician,divorced,secondary,0,700,1,1,cellular,18,jul,2,0,8.383333333333333,3
46,admin,single,secondary,0,19,1,1,cellular,18,jul,1,0,5.466666666666667,3
33,blue-collar,single,secondary,0,2668,1,0,cellular,18,jul,1,0,3.1166666666666667,1
53,technician,single,secondary,0,530,0,1,telephone,18,jul,4,0,12.4,3
51,housemaid,divorced,secondary,0,9228,0,0,cellular,18,jul,4,1,10.916666666666666,3
26,admin,single,secondary,0,0,1,0,cellular,18,jul,1,0,2.3666666666666667,1
50,management,married,tertiary,1,161,0,1,cellular,18,jul,1,0,10.7,2
49,management,divorced,tertiary,0,169,0,0,cellular,18,jul,1,0,2.35,2
32,blue-collar,single,secondary,0,188,0,1,cellular,18,jul,1,0,2.4,1
26,blue-collar,married,primary,0,256,1,0,cellular,18,jul,2,0,2.816666666666667,3
44,management,married,tertiary,0,236,1,1,telephone,18,jul,3,0,3.316666666666667,2
53,admin,married,secondary,0,263,0,1,cellular,18,jul,7,0,2.3833333333333333,3
34,admin,divorced,secondary,0,-251,0,0,cellular,18,jul,1,1,10.683333333333334,3
36,technician,married,secondary,0,1975,0,0,cellular,18,jul,1,0,13.916666666666666,3
51,management,married,tertiary,0,-714,0,0,cellular,18,jul,2,0,1.3833333333333333,2
57,blue-collar,married,primary,0,137,0,1,telephone,18,jul,7,0,0.9,3
30,management,married,tertiary,0,1195,0,0,cellular,18,jul,2,0,2.433333333333333,2
34,management,single,tertiary,0,99,0,0,cellular,18,jul,1,0,1.1666666666666667,2
28,management,single,tertiary,0,2249,1,1,cellular,18,jul,2,0,9.916666666666666,2
32,management,married,tertiary,0,273,1,1,cellular,18,jul,3,0,1.6166666666666667,2
53,blue-collar,married,primary,0,225,0,0,cellular,18,jul,7,0,2.85,3
60,retired,married,primary,0,949,0,1,telephone,18,jul,2,0,3.9833333333333334,3
28,services,single,secondary,0,458,0,0,cellular,18,jul,3,0,5.466666666666667,3
49,admin,married,primary,0,246,1,0,cellular,18,jul,5,0,0.8166666666666667,3
43,entrepreneur,married,secondary,0,104,1,0,cellular,18,jul,3,1,10.583333333333334,2
39,management,married,primary,0,738,1,1,cellular,18,jul,3,0,3.5833333333333335,2
37,management,single,tertiary,0,35,1,0,cellular,18,jul,3,0,0.5666666666666667,2
30,technician,single,secondary,0,53,1,0,cellular,18,jul,5,0,5.866666666666666,3
26,technician,single,secondary,1,-454,0,1,cellular,18,jul,2,0,10.866666666666667,3
57,management,married,tertiary,1,1218,1,0,cellular,18,jul,6,0,5.283333333333333,2
47,blue-collar,married,primary,0,-58,1,0,cellular,18,jul,2,0,1.5333333333333334,3
38,admin,single,secondary,1,-61,0,1,cellular,18,jul,2,0,1.7,3
49,blue-collar,married,primary,0,201,1,1,cellular,18,jul,2,0,4.95,3
59,retired,married,tertiary,0,1637,0,1,cellular,18,jul,7,0,3.75,2
35,services,married,secondary,0,0,1,0,telephone,18,jul,9,0,3.05,3
34,entrepreneur,married,primary,0,1188,1,0,cellular,18,jul,11,0,25.05,2
41,management,married,tertiary,0,4824,0,1,cellular,18,jul,7,0,2.8,2
33,technician,single,tertiary,0,1393,1,0,cellular,18,jul,3,1,18.783333333333335,1
29,self-employed,married,tertiary,0,242,1,0,cellular,18,jul,4,0,1.2166666666666666,2
33,services,married,secondary,0,-27,1,0,cellular,18,jul,2,0,3.6,3
50,services,married,secondary,0,378,0,1,telephone,18,jul,9,0,0.9166666666666666,3
45,blue-collar,married,primary,1,153,0,1,cellular,18,jul,9,0,11.766666666666667,3
36,services,married,secondary,0,370,1,1,cellular,18,jul,6,0,12.133333333333333,3
33,services,married,primary,0,0,1,0,cellular,18,jul,2,0,5.85,3
34,entrepreneur,married,tertiary,0,145,1,1,cellular,18,jul,10,0,2.1166666666666667,2
29,unemployed,divorced,tertiary,0,1718,1,0,cellular,18,jul,2,0,9.65,1
34,admin,single,secondary,0,934,0,0,cellular,18,jul,3,0,15.15,3
43,management,married,primary,0,62,1,0,cellular,18,jul,3,0,1.6,2
33,management,married,secondary,0,171,0,0,cellular,18,jul,4,0,1.6666666666666667,2
59,retired,married,secondary,0,0,0,0,cellular,18,jul,4,0,4.116666666666666,2
51,management,married,tertiary,0,941,1,1,cellular,18,jul,6,0,4.2,2
39,services,divorced,secondary,0,-421,1,1,cellular,18,jul,17,0,6.233333333333333,3
36,management,married,tertiary,0,625,1,0,cellular,18,jul,9,1,22.666666666666668,2
37,blue-collar,single,secondary,0,392,1,0,cellular,18,jul,3,0,1.9666666666666666,1
26,admin,married,secondary,0,0,1,0,cellular,18,jul,6,0,13.133333333333333,3
31,entrepreneur,single,secondary,0,379,1,0,cellular,18,jul,2,0,9.5,1
40,retired,married,primary,0,-407,1,0,cellular,18,jul,3,0,15.083333333333334,3
47,technician,divorced,secondary,0,-767,0,1,cellular,18,jul,3,0,5.483333333333333,3
43,management,single,tertiary,0,-50,1,1,cellular,18,jul,2,0,0.5,1
36,management,divorced,tertiary,0,18,1,0,cellular,18,jul,2,0,3.0,2
38,blue-collar,single,secondary,0,334,1,0,cellular,18,jul,7,0,9.016666666666667,1
25,management,married,tertiary,0,51,1,0,cellular,18,jul,4,0,2.1166666666666667,2
31,services,single,secondary,0,24,0,0,cellular,18,jul,2,0,2.25,3
26,blue-collar,single,secondary,0,341,0,0,cellular,18,jul,2,0,3.75,1
60,technician,married,secondary,0,851,0,1,cellular,18,jul,2,0,1.8666666666666667,3
37,blue-collar,single,secondary,0,2580,1,0,cellular,18,jul,3,0,5.0,1
26,services,married,secondary,0,0,0,0,cellular,18,jul,2,0,6.816666666666666,3
32,management,married,secondary,0,2858,1,1,cellular,18,jul,5,0,4.116666666666666,2
42,management,married,tertiary,0,0,1,0,cellular,18,jul,5,0,2.95,2
27,blue-collar,single,secondary,0,1,1,0,cellular,18,jul,2,0,5.333333333333333,1
29,services,married,secondary,0,480,1,0,cellular,18,jul,2,0,1.4833333333333334,3
58,housemaid,married,primary,0,237,0,0,telephone,18,jul,3,0,3.3333333333333335,3
33,technician,married,secondary,0,272,1,0,cellular,18,jul,2,0,2.7666666666666666,3
33,management,married,tertiary,0,114,1,1,cellular,18,jul,9,0,3.45,2
33,blue-collar,married,secondary,0,0,0,1,cellular,18,jul,3,0,7.55,3
29,admin,married,secondary,0,-193,0,0,cellular,18,jul,2,0,2.1,3
37,management,married,tertiary,0,1025,1,0,cellular,18,jul,3,0,6.316666666666666,2
29,unemployed,married,secondary,0,39,0,1,cellular,18,jul,3,0,3.066666666666667,3
31,admin,married,secondary,0,212,1,0,cellular,18,jul,3,0,3.183333333333333,3
34,admin,divorced,secondary,0,1927,0,1,cellular,18,jul,2,0,2.3666666666666667,3
37,management,married,tertiary,0,2364,0,0,telephone,18,jul,4,0,11.033333333333333,2
46,technician,divorced,tertiary,0,-243,0,1,cellular,18,jul,5,0,4.183333333333334,3
28,blue-collar,married,secondary,0,173,0,0,cellular,18,jul,7,1,9.8,3
38,management,single,tertiary,0,21963,0,0,telephone,18,jul,2,0,1.1666666666666667,1
32,admin,divorced,secondary,0,-46,0,1,cellular,18,jul,4,1,22.883333333333333,3
52,management,married,tertiary,0,3754,0,0,cellular,18,jul,2,0,2.1166666666666667,2
29,technician,single,secondary,0,1706,1,0,cellular,18,jul,2,0,7.7,3
36,management,married,tertiary,0,0,1,1,cellular,18,jul,10,0,5.083333333333333,2
54,management,married,primary,0,338,1,0,telephone,18,jul,5,0,1.65,2
29,admin,single,secondary,0,788,1,0,cellular,18,jul,2,0,4.4,1
33,management,single,tertiary,0,2617,1,1,cellular,18,jul,2,0,1.8833333333333333,2
36,admin,married,tertiary,0,0,1,0,cellular,18,jul,8,0,13.95,2
32,technician,single,secondary,0,2341,1,0,cellular,18,jul,1,0,4.05,3
28,admin,single,secondary,0,305,1,0,telephone,18,jul,1,0,4.616666666666666,3
31,blue-collar,divorced,secondary,0,0,1,1,cellular,18,jul,4,1,15.216666666666667,3
34,blue-collar,married,secondary,0,45,1,1,cellular,18,jul,3,0,2.1166666666666667,3
32,admin,married,secondary,0,205,0,0,cellular,18,jul,3,0,3.283333333333333,3
34,blue-collar,married,secondary,0,584,1,0,cellular,18,jul,2,0,2.566666666666667,3
35,entrepreneur,single,tertiary,0,145,1,0,cellular,18,jul,2,1,13.316666666666666,1
32,blue-collar,divorced,secondary,0,473,0,0,cellular,18,jul,1,0,5.333333333333333,3
33,blue-collar,married,secondary,0,137,0,1,cellular,18,jul,12,0,5.083333333333333,3
31,management,married,tertiary,0,325,1,0,cellular,18,jul,2,1,18.983333333333334,2
28,blue-collar,single,secondary,0,-193,0,0,cellular,18,jul,7,0,9.666666666666666,1
51,technician,married,secondary,0,1490,1,0,cellular,18,jul,2,0,3.783333333333333,3
34,admin,married,secondary,0,430,1,0,cellular,21,jul,4,0,1.3666666666666667,3
42,blue-collar,single,tertiary,0,1736,0,0,telephone,21,jul,2,0,2.9833333333333334,3
44,blue-collar,married,primary,0,582,0,0,cellular,21,jul,2,0,1.3833333333333333,3
47,technician,married,tertiary,0,150,1,0,cellular,21,jul,7,0,3.533333333333333,2
60,retired,divorced,secondary,0,2047,1,0,telephone,21,jul,3,0,4.016666666666667,3
34,technician,married,secondary,0,6324,1,0,cellular,21,jul,4,0,3.1666666666666665,3
28,blue-collar,divorced,primary,0,319,1,0,cellular,21,jul,2,0,2.0,3
30,management,single,tertiary,0,382,1,0,cellular,21,jul,2,0,3.3333333333333335,2
36,entrepreneur,married,tertiary,0,99,1,0,cellular,21,jul,2,0,2.75,2
38,blue-collar,married,secondary,0,1698,1,1,cellular,21,jul,2,0,3.9833333333333334,3
31,services,married,secondary,0,-163,1,0,cellular,21,jul,2,0,3.3333333333333335,3
29,management,single,secondary,0,0,0,1,cellular,21,jul,2,0,7.716666666666667,1
43,management,married,tertiary,1,0,0,0,cellular,21,jul,2,0,7.583333333333333,2
35,technician,married,secondary,0,1057,1,0,cellular,21,jul,2,0,2.4,3
40,entrepreneur,married,secondary,0,1238,1,0,telephone,21,jul,2,0,0.8333333333333334,3
33,management,married,tertiary,0,255,1,0,cellular,21,jul,2,0,1.25,2
27,blue-collar,married,primary,0,-443,0,1,cellular,21,jul,4,0,1.55,3
51,housemaid,married,secondary,0,1752,0,1,cellular,21,jul,8,0,5.583333333333333,3
44,admin,married,secondary,0,6,0,1,cellular,21,jul,2,0,1.9,3
59,retired,married,secondary,0,161,1,0,cellular,21,jul,2,0,4.533333333333333,2
34,technician,married,tertiary,0,0,0,0,cellular,21,jul,2,0,9.816666666666666,2
36,management,divorced,tertiary,0,94,0,1,cellular,21,jul,2,0,0.7166666666666667,1
37,technician,married,tertiary,0,-86,1,0,cellular,21,jul,4,0,1.5166666666666666,2
27,management,single,secondary,0,-403,1,0,cellular,21,jul,3,0,0.9,1
54,management,divorced,tertiary,0,1295,1,0,cellular,21,jul,10,0,2.9833333333333334,1
44,admin,divorced,secondary,0,4842,0,0,cellular,21,jul,4,0,5.366666666666666,3
40,self-employed,married,secondary,0,1893,0,0,cellular,21,jul,16,0,1.3,3
29,technician,single,tertiary,0,1221,1,0,cellular,21,jul,2,0,1.2,1
48,technician,married,secondary,0,1152,1,0,cellular,21,jul,5,0,2.8,3
49,retired,married,primary,0,375,0,1,telephone,21,jul,7,0,1.8333333333333333,3
26,blue-collar,single,secondary,0,49,0,0,cellular,21,jul,3,0,8.15,1
41,admin,single,secondary,0,4464,1,0,telephone,21,jul,2,0,23.75,3
25,blue-collar,single,primary,0,15,0,0,cellular,21,jul,3,0,0.4,3
25,services,married,secondary,0,1078,0,0,telephone,21,jul,2,0,3.6333333333333333,3
36,admin,married,secondary,0,0,1,0,cellular,21,jul,7,0,1.55,3
44,entrepreneur,married,secondary,0,242,0,1,cellular,21,jul,4,0,1.6666666666666667,3
48,management,single,secondary,0,290,1,0,cellular,21,jul,2,0,4.283333333333333,1
26,services,single,secondary,0,3,0,1,cellular,21,jul,4,0,2.3333333333333335,3
35,blue-collar,married,primary,0,0,0,0,cellular,21,jul,3,0,2.4166666666666665,3
52,entrepreneur,married,primary,0,592,0,0,cellular,21,jul,2,0,2.033333333333333,3
41,blue-collar,single,secondary,0,98,0,1,cellular,21,jul,6,0,1.6166666666666667,3
33,blue-collar,married,secondary,0,681,1,1,cellular,21,jul,1,0,5.95,3
32,management,single,tertiary,0,2551,1,0,cellular,21,jul,3,1,10.633333333333333,2
59,housemaid,married,primary,0,-187,1,0,telephone,21,jul,7,0,1.9666666666666666,3
32,technician,single,secondary,0,648,0,1,cellular,21,jul,1,0,2.7666666666666666,3
29,technician,married,tertiary,0,-14,0,0,cellular,21,jul,2,0,3.3833333333333333,2
35,admin,single,secondary,0,-67,0,1,cellular,21,jul,1,0,1.4,3
56,entrepreneur,married,tertiary,0,21,0,0,cellular,21,jul,3,0,1.9666666666666666,2
32,management,married,tertiary,0,-360,1,0,cellular,21,jul,4,0,2.933333333333333,2
35,admin,married,secondary,0,2278,1,0,cellular,21,jul,1,0,3.25,3
54,unemployed,single,tertiary,0,252,1,0,cellular,21,jul,1,0,1.6833333333333333,1
30,services,single,secondary,0,1824,1,0,cellular,21,jul,2,0,2.55,3
31,technician,married,secondary,0,1951,1,0,cellular,21,jul,2,0,8.65,3
42,services,single,secondary,0,182,0,1,cellular,21,jul,2,0,6.566666666666666,3
50,retired,divorced,primary,0,2790,0,0,cellular,21,jul,2,0,3.933333333333333,3
53,entrepreneur,married,tertiary,0,624,0,1,cellular,21,jul,4,0,3.0,2
38,management,married,tertiary,0,1482,1,1,cellular,21,jul,1,0,6.016666666666667,2
34,admin,married,secondary,0,-45,1,0,cellular,21,jul,4,0,1.4666666666666666,3
25,blue-collar,married,secondary,0,895,0,0,cellular,21,jul,3,0,5.283333333333333,3
25,blue-collar,single,secondary,0,612,1,0,cellular,21,jul,4,0,2.8666666666666667,1
25,services,single,secondary,0,2311,0,1,cellular,21,jul,2,1,18.416666666666668,3
28,admin,married,secondary,0,503,0,1,cellular,21,jul,2,0,9.216666666666667,3
36,entrepreneur,married,primary,0,600,0,0,cellular,21,jul,1,0,8.966666666666667,2
42,blue-collar,married,secondary,0,0,0,0,cellular,21,jul,2,0,1.5166666666666666,3
31,blue-collar,single,secondary,0,324,1,0,cellular,21,jul,4,0,2.783333333333333,1
51,admin,married,secondary,0,0,0,0,cellular,21,jul,1,0,2.1666666666666665,3
53,technician,married,primary,0,0,0,0,cellular,21,jul,1,0,1.6,3
46,admin,divorced,secondary,0,289,0,1,cellular,21,jul,3,0,1.2666666666666666,3
29,services,single,secondary,0,27,1,0,cellular,21,jul,2,0,9.233333333333333,3
38,management,single,tertiary,0,2357,1,0,cellular,21,jul,1,0,3.066666666666667,2
32,services,single,primary,0,1806,0,1,cellular,21,jul,4,0,2.1,3
34,admin,married,secondary,0,159,1,0,cellular,21,jul,1,0,2.066666666666667,3
28,technician,married,tertiary,0,739,1,0,cellular,21,jul,1,0,5.266666666666667,2
39,technician,married,secondary,0,1048,0,1,cellular,21,jul,1,0,6.75,3
29,technician,single,tertiary,0,-229,1,0,cellular,21,jul,4,0,6.933333333333334,1
31,blue-collar,single,secondary,0,-64,0,0,cellular,21,jul,1,0,0.6166666666666667,1
36,blue-collar,divorced,secondary,0,-158,1,0,cellular,21,jul,6,0,0.7,3
42,blue-collar,married,secondary,0,156,0,0,cellular,21,jul,4,0,7.583333333333333,3
31,housemaid,married,secondary,0,0,1,0,cellular,21,jul,1,0,2.85,3
55,technician,married,tertiary,0,647,1,0,cellular,21,jul,4,0,2.5,2
31,admin,married,secondary,0,774,1,1,cellular,21,jul,1,0,1.55,3
46,technician,married,secondary,0,399,0,0,cellular,21,jul,1,0,2.6,3
38,blue-collar,married,primary,0,2469,1,0,cellular,21,jul,1,0,1.1,3
33,technician,married,secondary,0,3071,1,1,cellular,21,jul,1,0,5.383333333333334,3
35,management,married,tertiary,0,1582,0,0,telephone,21,jul,1,0,0.6166666666666667,2
37,admin,divorced,tertiary,0,-65,0,0,cellular,21,jul,1,0,3.7666666666666666,3
44,management,divorced,tertiary,0,-90,1,0,cellular,21,jul,1,0,7.866666666666666,2
31,management,single,tertiary,0,5691,1,0,cellular,21,jul,1,0,5.95,2
37,admin,single,secondary,0,862,0,0,cellular,21,jul,2,0,2.533333333333333,3
29,blue-collar,married,primary,0,5,1,1,telephone,21,jul,1,0,0.8833333333333333,3
34,management,married,tertiary,0,13,1,0,cellular,21,jul,1,0,0.7833333333333333,2
42,blue-collar,married,primary,0,401,1,0,cellular,21,jul,4,0,9.683333333333334,3
25,unemployed,single,secondary,0,-230,1,0,cellular,21,jul,1,0,1.8833333333333333,1
37,technician,divorced,secondary,0,79,0,0,cellular,21,jul,1,0,3.183333333333333,3
37,management,married,tertiary,0,-1884,1,0,cellular,21,jul,1,0,3.216666666666667,2
39,blue-collar,married,secondary,0,230,1,1,cellular,21,jul,1,0,0.6333333333333333,3
41,technician,married,secondary,0,525,1,0,cellular,21,jul,1,0,1.8,3
33,unemployed,married,secondary,0,-12,0,1,cellular,21,jul,2,0,1.2833333333333334,3
30,blue-collar,married,secondary,0,658,1,1,cellular,21,jul,1,0,3.533333333333333,3
37,housemaid,married,secondary,0,167,1,0,cellular,21,jul,3,0,3.75,3
29,management,single,tertiary,0,3357,0,0,cellular,21,jul,3,0,2.0,1
35,technician,divorced,secondary,0,103,1,0,cellular,21,jul,1,0,5.066666666666666,3
27,blue-collar,single,tertiary,0,1372,0,0,cellular,21,jul,1,0,3.8333333333333335,1
30,services,single,secondary,0,-114,1,0,cellular,21,jul,2,0,6.6,3
33,management,married,tertiary,0,78,1,0,cellular,21,jul,1,0,14.266666666666667,2
56,blue-collar,married,primary,0,826,1,0,cellular,21,jul,1,0,14.216666666666667,3
32,management,single,tertiary,0,14,0,1,cellular,21,jul,1,0,0.8833333333333333,1
27,unemployed,single,secondary,0,0,1,0,cellular,21,jul,6,0,0.8833333333333333,1
28,management,married,tertiary,0,250,1,0,cellular,21,jul,4,0,7.916666666666667,2
