age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,y,duration_in_minutes
28,technician,single,secondary,0,390,0,1,cellular,23,jul,2,0,7.916666666666667
51,management,married,tertiary,0,0,1,0,cellular,23,jul,2,0,0.9666666666666667
56,admin,divorced,secondary,0,-429,0,1,cellular,23,jul,4,0,3.816666666666667
56,management,married,tertiary,0,94,0,0,cellular,23,jul,3,0,8.833333333333334
44,management,married,tertiary,0,332,1,0,cellular,23,jul,5,0,8.283333333333333
30,admin,single,tertiary,0,536,1,0,cellular,23,jul,1,0,1.35
58,retired,divorced,unknown,0,5920,1,0,cellular,23,jul,1,0,4.25
41,management,divorced,tertiary,0,846,0,1,cellular,23,jul,3,0,3.433333333333333
51,admin,married,tertiary,0,1463,1,0,telephone,23,jul,1,0,3.0833333333333335
36,management,married,tertiary,0,699,0,0,cellular,23,jul,1,0,2.0833333333333335
42,housemaid,married,secondary,0,279,1,0,cellular,23,jul,1,0,11.216666666666667
28,student,single,secondary,0,153,0,0,cellular,23,jul,2,1,18.733333333333334
27,technician,married,secondary,0,-392,1,0,cellular,23,jul,2,1,3.8
29,student,single,secondary,0,181,1,0,cellular,23,jul,1,0,3.0
45,admin,married,secondary,0,524,1,0,cellular,23,jul,1,1,13.466666666666667
41,management,married,tertiary,0,1408,0,0,cellular,23,jul,3,0,6.716666666666667
44,services,married,secondary,0,-18,0,1,cellular,23,jul,2,0,8.5
39,technician,married,secondary,0,694,1,0,cellular,23,jul,5,0,6.883333333333334
27,services,married,secondary,0,0,1,0,cellular,23,jul,13,0,3.3
31,admin,single,secondary,0,378,0,0,cellular,23,jul,2,0,7.016666666666667
48,management,married,tertiary,0,291,1,0,telephone,23,jul,2,0,5.833333333333333
52,blue-collar,married,primary,1,0,0,0,cellular,23,jul,3,0,5.366666666666666
44,management,married,secondary,0,8262,1,0,cellular,23,jul,16,0,3.35
51,admin,single,secondary,0,895,0,0,cellular,23,jul,2,1,10.633333333333333
59,retired,married,secondary,0,1449,1,1,cellular,23,jul,2,0,7.283333333333333
40,blue-collar,single,secondary,1,61,0,0,cellular,23,jul,2,0,1.1333333333333333
54,management,divorced,secondary,0,299,0,1,cellular,23,jul,4,0,2.45
60,technician,married,secondary,0,591,0,0,telephone,23,jul,2,0,4.133333333333334
30,entrepreneur,divorced,secondary,0,151,1,0,cellular,23,jul,4,0,1.8
32,admin,single,secondary,0,1291,1,0,cellular,23,jul,2,0,1.8333333333333333
37,admin,married,secondary,0,536,1,0,cellular,23,jul,2,0,5.466666666666667
25,services,married,secondary,0,72,1,0,cellular,23,jul,2,0,5.083333333333333
56,blue-collar,married,primary,0,0,1,0,telephone,23,jul,5,0,4.883333333333334
51,technician,married,secondary,0,0,0,1,cellular,23,jul,3,0,1.1333333333333333
47,blue-collar,married,secondary,0,1110,1,0,telephone,23,jul,3,0,5.483333333333333
42,blue-collar,married,unknown,0,149,1,0,telephone,23,jul,3,0,5.483333333333333
37,entrepreneur,married,unknown,0,1958,0,1,cellular,23,jul,2,0,10.15
56,retired,married,primary,0,2399,1,0,cellular,23,jul,2,0,10.866666666666667
36,admin,married,secondary,0,212,1,1,cellular,23,jul,6,1,20.016666666666666
26,management,single,tertiary,0,2356,1,0,cellular,23,jul,6,0,4.2
51,self-employed,married,secondary,0,95,1,0,cellular,23,jul,4,1,21.816666666666666
33,technician,married,secondary,0,844,1,0,cellular,23,jul,3,0,7.933333333333334
31,technician,single,secondary,0,1014,1,0,cellular,23,jul,4,0,2.6333333333333333
41,blue-collar,married,primary,0,4,0,0,cellular,23,jul,5,0,1.2333333333333334
53,entrepreneur,married,tertiary,0,49,0,1,cellular,23,jul,5,0,6.983333333333333
57,retired,married,secondary,0,3382,0,1,telephone,23,jul,2,0,2.75
37,management,married,tertiary,0,216,1,0,cellular,23,jul,3,0,6.8
47,blue-collar,married,secondary,0,13,1,1,telephone,23,jul,2,0,2.25
26,blue-collar,single,secondary,0,5829,0,0,cellular,23,jul,2,0,0.6833333333333333
49,blue-collar,married,secondary,0,3677,1,0,cellular,23,jul,3,0,4.6
50,retired,married,primary,0,14,0,1,telephone,23,jul,4,0,1.3833333333333333
28,services,single,secondary,1,-7,0,1,cellular,23,jul,5,0,4.883333333333334
49,blue-collar,married,primary,0,-57,0,0,telephone,23,jul,2,0,2.683333333333333
53,services,married,primary,0,8918,1,0,telephone,23,jul,2,0,2.8833333333333333
52,services,divorced,secondary,0,6,0,0,cellular,23,jul,3,0,2.6
42,technician,single,secondary,0,2646,1,0,cellular,23,jul,4,0,4.666666666666667
33,services,single,tertiary,0,395,1,0,cellular,23,jul,6,1,22.65
56,blue-collar,married,secondary,0,527,0,1,telephone,23,jul,4,0,2.033333333333333
59,technician,married,secondary,0,135,1,1,cellular,23,jul,4,1,6.933333333333334
51,admin,married,secondary,0,52,1,1,telephone,23,jul,15,0,0.6
28,self-employed,single,secondary,0,3761,0,1,cellular,23,jul,3,0,10.383333333333333
51,admin,divorced,secondary,0,21,0,0,cellular,23,jul,17,0,0.8833333333333333
38,admin,divorced,secondary,0,74,1,0,cellular,23,jul,3,0,4.65
59,services,married,secondary,0,204,0,0,cellular,23,jul,2,0,4.766666666666667
38,entrepreneur,married,tertiary,0,0,0,0,cellular,23,jul,2,1,8.866666666666667
33,blue-collar,single,tertiary,0,457,1,0,cellular,23,jul,4,0,1.7833333333333334
30,self-employed,married,unknown,0,1712,0,0,cellular,23,jul,2,0,15.55
39,admin,divorced,tertiary,0,1087,0,1,cellular,23,jul,2,0,1.4166666666666667
49,blue-collar,married,primary,0,0,1,1,telephone,23,jul,6,0,1.6166666666666667
47,blue-collar,married,unknown,0,30,0,1,cellular,23,jul,2,0,8.3
27,self-employed,single,tertiary,0,1,1,0,cellular,23,jul,4,0,2.85
32,housemaid,single,tertiary,0,93,0,0,cellular,23,jul,2,0,8.25
53,technician,married,secondary,0,944,1,0,cellular,23,jul,4,0,13.316666666666666
55,management,divorced,tertiary,0,36,0,0,cellular,23,jul,2,0,1.85
26,technician,single,secondary,0,831,0,1,cellular,23,jul,13,0,1.4
35,management,single,tertiary,0,657,1,0,cellular,23,jul,2,0,9.116666666666667
57,blue-collar,married,primary,0,94,1,0,telephone,23,jul,5,0,1.7166666666666666
31,admin,married,secondary,0,1130,1,0,cellular,23,jul,5,0,3.933333333333333
51,management,married,tertiary,0,22557,1,0,telephone,23,jul,3,0,1.1833333333333333
39,blue-collar,married,primary,0,163,1,0,telephone,23,jul,5,0,3.2
28,admin,married,secondary,0,1,1,0,cellular,24,jul,4,0,0.8333333333333334
56,management,married,unknown,0,0,0,0,cellular,24,jul,29,0,0.9
30,technician,single,tertiary,0,-3,1,0,cellular,24,jul,4,0,0.95
57,services,married,secondary,0,204,0,0,telephone,24,jul,3,0,1.1666666666666667
35,technician,married,tertiary,0,-290,1,1,cellular,24,jul,3,0,4.416666666666667
26,blue-collar,married,secondary,0,242,1,0,cellular,24,jul,2,0,1.95
40,services,married,secondary,0,471,1,0,cellular,24,jul,4,1,7.166666666666667
29,technician,single,tertiary,0,2485,0,0,telephone,24,jul,6,0,0.8
48,technician,married,secondary,0,93,0,0,cellular,24,jul,2,0,8.95
30,self-employed,married,primary,0,1380,1,0,cellular,24,jul,9,0,4.316666666666666
34,management,single,tertiary,0,3282,1,0,cellular,24,jul,4,0,2.3833333333333333
47,technician,single,tertiary,0,31,0,1,cellular,24,jul,4,0,1.05
31,management,single,tertiary,0,241,1,0,cellular,24,jul,3,0,4.016666666666667
34,management,married,tertiary,0,48,0,0,cellular,24,jul,7,0,5.95
39,management,married,secondary,0,0,1,0,cellular,24,jul,21,0,0.35
38,admin,married,secondary,0,3091,1,0,cellular,24,jul,2,0,0.21666666666666667
45,blue-collar,married,primary,0,0,1,0,telephone,24,jul,1,0,0.5333333333333333
42,housemaid,single,primary,0,206,0,1,cellular,24,jul,1,0,2.466666666666667
35,technician,divorced,secondary,0,0,0,0,cellular,24,jul,2,0,4.366666666666666
29,admin,single,secondary,0,768,1,0,cellular,24,jul,5,0,1.9833333333333334
40,management,married,tertiary,0,0,1,1,cellular,24,jul,1,0,0.8833333333333333
46,blue-collar,married,primary,0,0,0,0,cellular,24,jul,1,0,1.5333333333333334
42,admin,divorced,secondary,1,0,0,0,cellular,24,jul,1,0,3.7666666666666666
27,services,single,tertiary,0,1501,1,0,cellular,24,jul,1,0,3.1166666666666667
47,technician,married,secondary,0,232,1,0,cellular,24,jul,1,0,3.466666666666667
57,retired,divorced,primary,1,0,0,1,cellular,24,jul,2,0,2.0833333333333335
51,entrepreneur,married,unknown,0,29,1,0,cellular,24,jul,1,0,2.7
25,management,single,tertiary,0,137,1,0,cellular,24,jul,3,0,4.683333333333334
40,services,married,secondary,0,0,1,0,cellular,24,jul,1,0,2.316666666666667
37,technician,married,secondary,1,0,0,1,cellular,24,jul,1,0,1.6833333333333333
60,technician,single,secondary,0,12,0,0,cellular,24,jul,1,0,3.4166666666666665
43,management,married,tertiary,0,-183,0,0,cellular,24,jul,1,0,1.0833333333333333
45,technician,married,secondary,0,1415,1,0,cellular,24,jul,1,0,5.183333333333334
56,technician,married,secondary,0,582,1,0,cellular,24,jul,4,0,1.9
50,technician,married,secondary,0,503,1,0,cellular,24,jul,2,0,3.1
36,blue-collar,married,unknown,0,0,0,0,cellular,24,jul,5,0,2.0
34,self-employed,married,secondary,0,179,1,1,cellular,24,jul,4,0,2.283333333333333
37,admin,divorced,secondary,0,0,0,0,cellular,24,jul,1,0,1.5166666666666666
59,retired,divorced,secondary,0,319,0,0,cellular,24,jul,1,0,2.15
53,services,married,secondary,0,1065,0,1,cellular,24,jul,1,0,3.5166666666666666
53,management,married,tertiary,0,1102,0,0,cellular,24,jul,1,0,1.3
56,management,divorced,tertiary,0,535,1,0,cellular,24,jul,1,0,1.1166666666666667
34,technician,single,secondary,0,3,1,1,cellular,24,jul,1,0,1.1833333333333333
34,management,single,tertiary,0,0,0,0,cellular,24,jul,3,0,2.9
34,technician,married,tertiary,0,4,1,0,telephone,24,jul,1,0,1.1666666666666667
42,entrepreneur,married,tertiary,0,-14,1,0,cellular,24,jul,2,0,0.9666666666666667
24,unemployed,single,tertiary,1,-164,1,1,cellular,24,jul,4,0,1.95
34,self-employed,single,tertiary,0,693,1,0,cellular,24,jul,1,0,2.1666666666666665
29,admin,married,secondary,0,544,0,1,cellular,24,jul,2,0,1.6166666666666667
34,management,single,tertiary,0,1,1,0,cellular,24,jul,1,0,1.2666666666666666
32,technician,married,tertiary,0,2553,1,0,cellular,24,jul,7,0,7.65
29,services,married,secondary,0,31,1,0,cellular,24,jul,5,0,1.1833333333333333
51,retired,divorced,primary,0,43,0,0,cellular,24,jul,2,0,3.533333333333333
28,technician,married,secondary,0,158,1,1,telephone,24,jul,1,0,1.2833333333333334
43,entrepreneur,married,unknown,0,0,1,0,cellular,24,jul,1,0,6.333333333333333
38,management,single,tertiary,0,0,0,0,cellular,24,jul,1,0,2.7333333333333334
51,blue-collar,married,primary,0,603,1,0,cellular,24,jul,2,1,14.216666666666667
37,entrepreneur,married,primary,0,-204,1,0,cellular,24,jul,1,0,7.783333333333333
26,admin,married,secondary,0,8,1,1,cellular,24,jul,1,0,0.7666666666666667
41,entrepreneur,single,secondary,0,663,0,0,cellular,24,jul,1,1,20.066666666666666
40,management,married,tertiary,0,416,1,0,cellular,24,jul,2,0,0.9166666666666666
40,admin,married,secondary,0,1614,0,0,cellular,24,jul,1,0,5.633333333333334
51,services,married,secondary,0,53,0,1,cellular,24,jul,1,0,3.2
41,technician,married,secondary,0,0,1,0,cellular,24,jul,1,0,2.8
44,technician,married,secondary,0,0,1,0,cellular,24,jul,1,0,2.6166666666666667
49,entrepreneur,divorced,secondary,0,10350,0,1,cellular,24,jul,1,0,5.766666666666667
59,retired,married,secondary,0,163,0,0,cellular,24,jul,1,0,7.733333333333333
33,services,single,secondary,0,192,0,0,cellular,24,jul,1,0,4.25
40,blue-collar,married,primary,0,0,0,0,cellular,24,jul,1,0,5.216666666666667
38,blue-collar,single,primary,1,-129,1,0,cellular,24,jul,2,0,2.3
45,services,divorced,secondary,0,138,0,0,telephone,24,jul,11,0,4.65
56,management,divorced,tertiary,0,1654,1,0,cellular,24,jul,2,0,5.583333333333333
53,services,married,secondary,0,24,1,0,cellular,24,jul,1,0,3.4833333333333334
51,services,married,secondary,0,-238,1,0,cellular,24,jul,1,0,1.05
25,technician,single,secondary,0,945,1,0,cellular,24,jul,4,0,9.35
41,management,married,tertiary,0,0,1,0,cellular,24,jul,1,0,3.283333333333333
39,blue-collar,married,primary,0,85,1,0,cellular,24,jul,1,0,5.483333333333333
50,entrepreneur,married,primary,0,1327,0,1,cellular,24,jul,1,0,5.416666666666667
26,entrepreneur,married,secondary,0,1,1,0,cellular,24,jul,2,0,1.1666666666666667
41,admin,married,secondary,0,2661,1,0,telephone,24,jul,1,0,4.3
32,management,single,tertiary,0,887,1,0,cellular,24,jul,5,0,0.8833333333333333
45,services,married,unknown,0,293,0,0,cellular,24,jul,2,0,3.2666666666666666
29,entrepreneur,divorced,tertiary,0,444,0,0,cellular,24,jul,2,0,0.9
50,blue-collar,married,primary,0,27,1,0,cellular,24,jul,1,0,2.3666666666666667
45,management,married,tertiary,0,0,0,0,cellular,24,jul,2,0,8.716666666666667
31,housemaid,married,primary,0,-184,1,0,cellular,24,jul,1,0,5.433333333333334
38,technician,married,tertiary,0,-255,1,1,cellular,24,jul,1,0,1.05
47,housemaid,married,primary,0,0,1,0,telephone,24,jul,1,0,3.216666666666667
33,management,married,tertiary,0,4,1,1,cellular,24,jul,1,0,10.066666666666666
45,entrepreneur,divorced,tertiary,0,1867,1,0,cellular,24,jul,1,0,2.4
34,technician,married,tertiary,0,2656,1,0,cellular,24,jul,1,0,5.033333333333333
30,technician,married,secondary,0,13,1,1,cellular,24,jul,1,0,3.4166666666666665
44,blue-collar,single,primary,0,0,1,0,cellular,24,jul,1,0,3.066666666666667
31,admin,married,secondary,0,0,1,0,cellular,24,jul,1,0,2.283333333333333
57,management,married,tertiary,0,1741,0,0,cellular,24,jul,2,0,7.483333333333333
46,blue-collar,married,secondary,0,310,1,0,cellular,24,jul,2,0,0.9666666666666667
32,technician,married,tertiary,0,0,0,1,cellular,24,jul,6,0,3.066666666666667
55,retired,divorced,secondary,0,-268,0,1,cellular,24,jul,1,1,23.616666666666667
38,entrepreneur,married,secondary,0,593,1,1,cellular,24,jul,24,1,24.733333333333334
30,unemployed,single,secondary,0,79,0,1,cellular,24,jul,1,0,2.816666666666667
28,housemaid,married,secondary,0,204,1,0,cellular,24,jul,1,0,0.6333333333333333
31,management,married,tertiary,0,1224,1,1,cellular,24,jul,2,1,24.016666666666666
28,admin,single,secondary,0,2,1,0,cellular,24,jul,1,1,7.566666666666666
31,self-employed,married,secondary,0,296,1,1,cellular,24,jul,1,0,2.85
51,services,married,primary,0,56,0,1,cellular,24,jul,2,0,2.4833333333333334
51,blue-collar,married,secondary,0,794,1,0,telephone,24,jul,1,0,12.45
53,management,married,tertiary,1,-252,0,1,cellular,24,jul,2,0,3.716666666666667
48,services,married,secondary,0,0,0,0,telephone,24,jul,1,0,2.566666666666667
34,management,married,tertiary,0,0,1,0,telephone,24,jul,1,0,1.0
34,management,married,tertiary,0,280,1,0,cellular,24,jul,2,0,6.05
36,admin,married,secondary,0,403,0,0,cellular,24,jul,2,0,2.5166666666666666
52,management,divorced,tertiary,1,0,0,0,cellular,24,jul,1,0,5.583333333333333
28,management,single,tertiary,0,1,0,0,cellular,24,jul,11,0,1.4333333333333333
51,self-employed,married,secondary,0,921,0,0,cellular,24,jul,1,0,3.1333333333333333
34,technician,married,secondary,0,1234,1,0,cellular,24,jul,6,0,3.0833333333333335
45,blue-collar,married,primary,0,1670,0,1,cellular,24,jul,1,0,2.85
27,technician,divorced,secondary,0,162,1,0,cellular,24,jul,1,0,3.3833333333333333
56,technician,married,primary,0,0,1,1,cellular,24,jul,1,0,1.4
28,blue-collar,married,secondary,0,258,1,0,cellular,24,jul,1,0,2.2333333333333334
52,blue-collar,married,primary,0,117,0,1,cellular,24,jul,2,0,2.7333333333333334
35,blue-collar,married,secondary,0,218,1,0,cellular,24,jul,2,0,2.1333333333333333
34,blue-collar,married,primary,0,251,1,1,cellular,24,jul,3,0,0.25
29,admin,married,secondary,0,187,1,1,cellular,24,jul,2,0,6.433333333333334
40,blue-collar,married,secondary,0,3131,1,0,cellular,24,jul,1,0,6.683333333333334
35,technician,single,tertiary,0,4,1,0,cellular,24,jul,1,0,2.5833333333333335
45,blue-collar,married,primary,0,0,1,0,cellular,24,jul,1,0,2.283333333333333
32,technician,married,tertiary,0,401,1,0,cellular,24,jul,1,0,3.3333333333333335
26,entrepreneur,single,secondary,0,87,1,0,cellular,24,jul,1,0,3.75
33,technician,married,secondary,0,346,1,1,cellular,24,jul,1,0,6.316666666666666
39,admin,divorced,secondary,0,1086,0,0,cellular,24,jul,1,0,1.5333333333333334
35,management,single,tertiary,0,945,1,0,cellular,24,jul,1,0,3.1333333333333333
38,unemployed,married,secondary,0,0,0,0,cellular,24,jul,2,0,2.8
37,management,divorced,primary,1,0,1,0,telephone,24,jul,1,0,5.083333333333333
28,management,married,tertiary,0,9664,1,0,cellular,24,jul,2,0,8.283333333333333
41,blue-collar,married,secondary,1,720,0,1,cellular,24,jul,1,1,10.85
31,blue-collar,single,secondary,0,-806,1,1,cellular,24,jul,3,0,3.4166666666666665
50,admin,single,secondary,0,26,0,1,telephone,24,jul,4,0,2.9833333333333334
44,blue-collar,married,secondary,0,3348,0,1,cellular,24,jul,2,0,8.4
49,blue-collar,married,secondary,0,93,0,0,telephone,24,jul,4,0,3.533333333333333
29,entrepreneur,married,tertiary,0,0,1,0,cellular,24,jul,1,0,0.6
40,services,married,secondary,0,-345,1,0,cellular,24,jul,2,0,0.65
37,technician,single,secondary,0,133,1,0,cellular,24,jul,2,0,9.6
49,services,married,secondary,0,86,1,1,cellular,24,jul,2,0,1.5333333333333334
51,blue-collar,married,primary,0,959,0,1,cellular,24,jul,5,0,4.0
34,technician,married,secondary,0,945,1,1,cellular,24,jul,1,0,3.0166666666666666
34,technician,single,secondary,1,103,1,1,cellular,24,jul,1,0,2.45
32,blue-collar,married,secondary,0,2502,1,0,cellular,24,jul,1,0,10.066666666666666
52,blue-collar,married,secondary,0,3510,1,0,telephone,24,jul,7,0,3.216666666666667
54,management,married,tertiary,0,0,1,0,cellular,24,jul,2,0,2.3333333333333335
35,blue-collar,married,secondary,0,1290,1,0,cellular,24,jul,1,0,3.5166666666666666
59,blue-collar,divorced,primary,0,867,1,0,cellular,24,jul,1,0,2.0
29,management,married,tertiary,0,1022,1,0,cellular,24,jul,1,0,6.8
31,technician,married,tertiary,0,6525,1,0,cellular,24,jul,1,0,2.816666666666667
33,management,divorced,tertiary,0,990,1,0,cellular,24,jul,2,1,24.85
28,technician,single,secondary,0,1241,0,0,cellular,24,jul,1,0,5.716666666666667
35,unemployed,married,primary,0,3,0,0,cellular,24,jul,1,0,1.5
49,management,married,secondary,0,27,1,0,cellular,24,jul,2,0,1.05
35,technician,single,secondary,0,1001,0,1,cellular,24,jul,2,0,2.966666666666667
36,management,single,tertiary,0,124,1,0,telephone,24,jul,4,0,5.133333333333334
47,self-employed,married,tertiary,0,751,0,0,cellular,24,jul,14,0,6.8
36,admin,single,secondary,0,1281,0,0,telephone,24,jul,2,0,1.9833333333333334
47,technician,married,unknown,0,751,1,0,cellular,24,jul,1,0,1.65
30,services,married,secondary,0,-68,1,1,cellular,24,jul,1,0,1.3
28,technician,single,secondary,0,981,1,0,cellular,24,jul,1,0,3.75
50,technician,divorced,tertiary,0,1679,1,0,cellular,24,jul,2,0,10.066666666666666
35,blue-collar,married,secondary,0,0,1,1,cellular,24,jul,1,0,4.166666666666667
33,blue-collar,married,secondary,0,0,1,0,cellular,24,jul,1,0,3.466666666666667
48,blue-collar,divorced,secondary,0,271,1,1,cellular,24,jul,1,0,0.38333333333333336
56,housemaid,married,tertiary,0,1922,1,0,cellular,24,jul,2,0,4.116666666666666
34,blue-collar,married,primary,0,176,0,0,cellular,24,jul,1,0,1.3
45,management,married,tertiary,1,-577,1,1,cellular,24,jul,1,0,3.4
39,blue-collar,married,unknown,0,0,0,0,cellular,24,jul,3,0,1.5
34,management,married,tertiary,0,889,1,0,cellular,24,jul,1,0,8.983333333333333
32,management,single,tertiary,0,597,0,1,cellular,24,jul,1,0,14.483333333333333
29,technician,single,secondary,0,428,1,0,cellular,24,jul,2,0,4.55
37,admin,married,secondary,0,352,1,0,cellular,24,jul,2,0,1.7833333333333334
26,blue-collar,single,secondary,0,1292,1,0,cellular,24,jul,4,0,0.8
27,management,married,tertiary,0,2729,1,0,cellular,24,jul,2,0,3.6333333333333333
