,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,duration_in_minutes,kmeans_label,tsne_x,tsne_y,tsne_z,y,index
33985,35,admin,single,tertiary,0,994,0,0,cellular,30,apr,1,6.6666665,0,5.101334,-11.67941,4.9166484,1,33985
7922,29,management,single,tertiary,0,0,1,0,unknown,30,may,12,8.983334,0,-11.562715,2.138296,-3.9287622,1,7922
8559,23,services,single,secondary,0,425,1,0,unknown,3,jun,1,12.8,0,-1.1755207,13.45201,1.3993727,1,8559
37574,36,admin,divorced,secondary,0,437,1,0,cellular,14,may,2,12.033334,0,-1.4495791,13.217894,0.039463986,1,37574
34148,58,management,married,tertiary,0,4152,1,0,cellular,30,apr,2,12.5,1,15.99656,-5.5264034,7.57585,1,34148
31238,25,self-employed,single,tertiary,0,42,1,0,cellular,3,mar,1,5.3333335,0,-13.827769,-3.4318087,0.98326105,1,31238
39826,27,management,single,tertiary,0,1840,0,0,cellular,1,jun,1,3.6666667,0,9.673341,9.976141,-1.5805479,1,39826
32288,25,management,single,tertiary,0,3,1,1,cellular,16,apr,1,17.233334,0,-14.191306,2.4886875,-1.5070657,1,32288
15366,33,blue-collar,married,secondary,0,89,1,0,cellular,18,jul,2,4.633333,0,-11.807053,-9.574225,-0.05626051,1,15366
31875,55,admin,married,unknown,0,2038,0,0,cellular,9,apr,1,6.5666666,0,10.209935,8.122861,-5.7836137,1,31875
9134,53,housemaid,married,primary,0,104,0,1,unknown,5,jun,1,11.683333,0,-9.587509,-9.153122,-0.11729403,1,9134
31536,58,unknown,married,unknown,0,68,0,0,cellular,2,apr,1,4.4666667,0,-10.996093,-6.588012,-0.5796467,1,31536
23302,36,management,married,tertiary,0,0,0,0,telephone,27,aug,9,10.75,0,-11.544349,2.7033732,-4.072427,1,23302
33870,45,management,married,tertiary,0,242,0,0,cellular,30,apr,1,9.783334,0,-0.86857367,-2.1795435,5.252301,1,33870
39813,43,management,divorced,tertiary,0,2367,0,0,cellular,1,jun,1,1.9,0,10.74653,2.3850815,-10.471876,1,39813
34080,47,technician,married,tertiary,0,2408,0,0,cellular,30,apr,1,6.266667,0,10.86528,1.4561758,-10.71916,1,34080
39510,43,technician,divorced,secondary,0,1612,0,0,cellular,25,may,2,4.366667,0,8.05955,9.550134,5.6600027,1,39510
34908,27,admin,married,secondary,0,0,1,0,cellular,6,may,1,13.95,0,-14.010821,3.5886295,0.6523611,1,34908
15050,52,blue-collar,married,secondary,0,1405,0,1,cellular,17,jul,2,12.55,0,6.322695,4.779167,11.361223,1,15050
32462,32,technician,single,tertiary,0,932,1,0,cellular,16,apr,1,15.733334,0,4.4470067,-12.003516,1.1165143,1,32462
3331,50,entrepreneur,married,primary,0,461,1,0,unknown,15,may,32,10.85,0,-2.0816345,13.513206,-2.3755877,1,3331
32770,29,technician,married,secondary,0,1180,1,0,cellular,17,apr,3,6.116667,0,4.286272,-5.610053,11.60113,1,32770
36829,47,blue-collar,married,secondary,0,802,1,1,cellular,12,may,2,4.8166666,0,1.7007253,-8.99806,-6.311981,1,36829
18042,41,services,married,unknown,1,-1,0,1,cellular,30,jul,4,19.516666,0,-12.10436,4.799335,-4.700971,1,18042
38497,40,admin,married,secondary,0,2574,1,0,cellular,15,may,1,7.2,0,11.561057,-1.9997302,-10.864693,1,38497
37896,37,management,divorced,tertiary,0,-42,1,0,cellular,14,may,2,11.133333,0,-18.752153,5.2057047,-1.7122401,1,37896
26961,47,technician,married,secondary,0,0,0,0,cellular,21,nov,1,9.85,0,-11.792669,5.8392,-3.1951604,1,26961
31050,37,admin,married,secondary,0,1314,1,0,cellular,12,feb,4,1.9666667,0,5.2206216,1.0005884,12.762048,1,31050
26839,53,management,divorced,tertiary,0,2679,0,0,cellular,20,nov,3,4.9166665,0,12.134397,-3.97146,-10.176984,1,26839
36804,38,services,single,secondary,0,895,1,0,cellular,12,may,1,25.516666,0,4.082485,-11.938944,-1.4138912,1,36804
4948,36,blue-collar,married,primary,0,599,1,0,unknown,21,may,2,10.816667,0,-0.77660584,4.8457527,-9.82561,1,4948
83,59,admin,married,secondary,0,2343,1,0,unknown,5,may,1,17.366667,0,10.867902,2.9274654,-10.315728,1,83
32038,22,student,single,secondary,0,107,0,0,cellular,14,apr,1,2.0833333,0,-10.345316,-11.161343,1.2646707,1,32038
3819,37,services,divorced,secondary,0,49,1,0,unknown,16,may,2,10.316667,0,-13.453331,-4.712808,-0.12064735,1,3819
14384,50,technician,married,secondary,0,156,0,1,cellular,14,jul,3,18.833334,0,-4.5201745,-10.344483,-0.056147803,1,14384
25563,30,services,single,primary,0,0,1,1,cellular,19,nov,1,11.433333,0,-12.561845,2.6943958,-1.893114,1,25563
31371,59,admin,married,secondary,0,3735,0,0,cellular,18,mar,4,3.3833334,1,15.558565,-8.192721,4.2151527,1,31371
17202,35,self-employed,married,secondary,0,5613,1,0,cellular,28,jul,3,11.65,1,18.058641,3.178068,5.2727723,1,17202
30910,30,admin,single,secondary,0,270,0,0,cellular,9,feb,1,2.05,0,-2.5314062,0.49683762,4.696735,1,30910
31460,26,admin,single,secondary,0,274,0,0,cellular,1,apr,3,5.85,0,-2.8118157,0.6635714,4.572583,1,31460
33422,34,management,married,tertiary,0,606,0,0,cellular,20,apr,1,1.6166667,0,-0.7181686,4.2813926,-10.0042515,1,33422
13201,26,blue-collar,single,secondary,1,81,0,1,cellular,8,jul,2,13.383333,0,-12.379229,-8.548012,1.0244995,1,13201
15120,42,management,married,tertiary,0,4,1,0,cellular,17,jul,1,13.25,0,-12.80897,5.2349443,-2.84731,1,15120
30538,58,management,married,tertiary,0,3342,0,0,cellular,5,feb,5,5.733333,1,14.807216,-9.096505,-1.40931,1,30538
21387,54,blue-collar,married,secondary,0,548,0,0,cellular,18,aug,7,8.666667,0,-1.3559277,8.293867,-7.968866,1,21387
2545,37,entrepreneur,divorced,secondary,0,175,1,1,unknown,13,may,6,12.55,0,-2.9563491,-8.932412,1.9858472,1,2545
34142,29,management,single,tertiary,0,2753,0,0,cellular,30,apr,1,10.75,0,12.520942,-5.047384,-9.429526,1,34142
29782,28,self-employed,married,tertiary,0,0,1,0,cellular,4,feb,3,9.1,0,-13.452413,3.8327072,1.0082233,1,29782
39597,60,retired,married,tertiary,0,846,0,0,telephone,26,may,1,22.433332,0,2.9948788,-11.047599,-4.773184,1,39597
32866,35,blue-collar,married,unknown,0,520,1,0,cellular,17,apr,1,7.9333334,0,-0.5273816,10.020995,-6.2080145,1,32866
33960,34,services,married,secondary,0,1337,0,0,cellular,30,apr,1,7.366667,0,5.7025332,1.9281089,12.549278,1,33960
20368,41,management,married,tertiary,0,0,0,0,cellular,11,aug,5,20.7,0,-14.463964,5.6831346,-1.958656,1,20368
31031,33,management,married,secondary,0,369,0,0,cellular,11,feb,1,7.4333334,0,-2.4856126,10.777545,5.6167855,1,31031
21620,43,management,single,tertiary,0,483,0,0,cellular,19,aug,6,15.833333,0,-1.3420962,12.22581,-3.6095102,1,21620
27036,30,management,married,tertiary,0,1942,1,1,cellular,21,nov,2,7.266667,0,10.039051,9.172959,-3.9141395,1,27036
19443,50,admin,married,secondary,0,706,1,0,cellular,6,aug,4,20.833334,0,-0.058624607,-3.5041995,-9.148935,1,19443
20811,50,self-employed,married,secondary,0,10052,0,0,cellular,13,aug,2,11.083333,1,20.626299,2.0183332,-4.826336,1,20811
34794,37,technician,divorced,secondary,0,141,1,0,cellular,6,may,1,14.133333,0,-6.095062,-10.823937,1.2460066,1,34794
38011,35,management,single,tertiary,0,916,1,0,cellular,14,may,2,7.6666665,0,4.2143793,-11.993048,0.13563077,1,38011
15287,54,technician,single,tertiary,0,467,1,0,cellular,18,jul,3,11.233334,0,-1.9577557,12.64295,-2.5651617,1,15287
38926,31,blue-collar,single,secondary,0,239,1,0,cellular,18,may,1,11.1,0,-1.9521121,-2.5442507,4.531015,1,38926
22171,57,blue-collar,married,secondary,0,2887,0,0,cellular,21,aug,10,13.65,0,13.17494,-6.6153116,-7.838466,1,22171
27440,35,unemployed,married,primary,0,3285,0,0,cellular,21,nov,2,25.916666,1,14.6373415,-8.973755,-2.3364973,1,27440
32952,57,housemaid,married,tertiary,0,2326,0,0,cellular,17,apr,1,6.3,0,10.7809725,3.3015647,-10.134343,1,32952
34152,35,admin,married,tertiary,0,286,0,0,cellular,30,apr,2,15.816667,0,-1.8873025,2.16091,6.1108537,1,34152
33152,46,management,married,primary,0,3229,1,0,cellular,20,apr,1,25.833334,0,14.4646435,-8.772368,-3.1385078,1,33152
33832,51,admin,single,secondary,0,726,1,0,cellular,27,apr,8,1.4833333,0,0.22173804,-5.046402,-9.128688,1,33832
39340,38,technician,single,secondary,0,-242,1,0,cellular,18,may,3,19.55,0,-23.897915,1.5734621,-2.6334255,1,39340
18320,55,technician,married,secondary,0,264,1,1,cellular,31,jul,5,19.166666,0,-0.6561104,-0.46071717,6.118639,1,18320
17182,48,management,married,secondary,0,268,1,0,cellular,28,jul,7,7.633333,0,-1.0232778,0.12440406,6.150377,1,17182
39761,25,unemployed,single,tertiary,0,343,0,0,cellular,1,jun,1,6.2833333,0,-2.617614,8.301516,7.288019,1,39761
26208,34,blue-collar,single,secondary,0,3043,1,1,cellular,20,nov,1,11.166667,0,13.827521,-7.8536477,-5.752958,1,26208
20410,60,retired,married,secondary,0,2722,0,0,cellular,12,aug,2,8.433333,0,12.353863,-4.6038613,-9.776451,1,20410
33809,31,technician,single,tertiary,0,1081,0,0,cellular,24,apr,5,3.3666666,0,4.672585,-9.3345375,8.815166,1,33809
31120,29,management,single,tertiary,0,5359,0,0,cellular,18,feb,1,2.45,1,17.683414,2.3482525,6.5793915,1,31120
33793,51,management,married,tertiary,0,4917,0,0,cellular,23,apr,1,1.8833333,1,16.991405,-0.007588199,8.299995,1,33793
17228,43,services,married,secondary,0,-236,1,0,cellular,28,jul,7,12.416667,0,-23.786272,1.7082392,-2.670791,1,17228
21884,42,technician,divorced,secondary,0,19,0,0,cellular,20,aug,4,14.583333,0,-12.396504,-1.1428148,-1.0288067,1,21884
24976,41,management,married,tertiary,0,0,1,0,cellular,18,nov,3,14.95,0,-13.100126,4.9805083,-2.925271,1,24976
34359,29,management,single,tertiary,0,9407,0,0,cellular,4,may,6,4.45,1,20.43096,2.343232,-4.149237,1,34359
11510,55,housemaid,married,primary,0,2152,0,0,unknown,19,jun,2,15.366667,0,10.408666,6.5852265,-7.711421,1,11510
38166,56,services,single,secondary,0,-40,1,0,cellular,15,may,1,5.1833334,0,-18.803572,6.017248,-2.0757177,1,38166
13480,43,technician,married,secondary,0,-754,1,1,cellular,9,jul,3,12.116667,0,-26.602892,-5.1724033,-3.6660743,1,13480
20569,30,management,married,tertiary,0,1567,1,0,cellular,12,aug,4,18.883333,0,7.783935,8.398611,7.103093,1,20569
24040,49,management,married,tertiary,0,0,0,0,telephone,17,oct,1,3.7166667,0,-11.481747,6.6322694,-2.3954618,1,24040
34024,28,management,single,tertiary,0,1808,0,0,cellular,30,apr,1,5.15,0,9.314717,10.154257,-0.7909315,1,34024
31109,29,services,married,secondary,0,1135,1,0,cellular,17,feb,1,5.383333,0,4.3499413,-7.42612,10.542087,1,31109
12247,36,unemployed,married,tertiary,0,4145,0,0,unknown,20,jun,4,16.466667,1,15.989404,-5.57715,7.5286326,1,12247
25932,52,management,married,tertiary,0,40,0,0,cellular,19,nov,3,21.083334,0,-11.825816,-3.5794952,-0.62599546,1,25932
26504,53,blue-collar,married,primary,0,421,1,0,cellular,20,nov,1,11.283334,0,-2.8135257,12.829627,1.1041701,1,26504
10285,55,blue-collar,married,secondary,0,0,0,0,unknown,12,jun,2,10.233334,0,-12.46871,7.9063306,-2.3619616,1,10285
39677,26,admin,single,secondary,0,2509,0,0,cellular,27,may,3,12.933333,0,11.237311,-0.65287614,-11.02233,1,39677
10986,39,blue-collar,married,primary,0,2303,1,0,unknown,17,jun,3,12.916667,0,10.549366,3.7524173,-9.850588,1,10986
8218,42,technician,single,secondary,1,-1129,1,0,unknown,2,jun,5,9.25,0,-25.811121,-5.6924543,-3.7551413,1,8218
15980,38,technician,married,secondary,0,0,1,0,cellular,22,jul,1,25.75,0,-14.323264,4.1832466,-3.4247458,1,15980
13066,33,entrepreneur,married,secondary,0,-627,1,1,cellular,8,jul,1,12.333333,0,-26.789217,-4.3851795,-3.5238163,1,13066
24081,57,unknown,married,unknown,0,19268,0,0,unknown,23,oct,1,5.016667,2,22.238068,2.2535825,-8.256556,1,24081
5055,30,technician,single,tertiary,0,1289,1,0,unknown,21,may,2,28.283333,0,4.741757,-0.21613741,13.05367,1,5055
11115,51,retired,married,primary,0,67,0,0,unknown,18,jun,1,13.916667,0,-11.902384,-6.704016,-0.93628585,1,11115
27495,43,management,married,tertiary,0,2640,0,0,cellular,21,nov,4,5.233333,0,11.920707,-3.285723,-10.483394,1,27495
18447,30,services,married,secondary,0,48,1,0,cellular,31,jul,13,11.033334,0,-14.173207,-4.896315,-1.2441283,1,18447
33493,32,management,single,tertiary,0,819,1,0,cellular,20,apr,2,1.9,0,2.1827047,-9.081704,-5.320711,1,33493
18068,50,entrepreneur,married,tertiary,0,230,0,0,telephone,30,jul,4,18.15,0,-0.56484455,-3.3363073,4.6532946,1,18068
33879,52,management,married,tertiary,0,193,0,0,cellular,30,apr,1,6.35,0,-3.495523,-6.6092796,2.9982784,1,33879
10593,48,unemployed,single,tertiary,0,3229,0,0,unknown,16,jun,1,18.15,0,14.462474,-8.767261,-3.1418676,1,10593
13927,47,services,married,secondary,0,367,1,0,cellular,10,jul,4,7.9333334,0,-3.5975642,10.570047,5.596497,1,13927
30679,60,admin,divorced,secondary,0,-41,1,1,cellular,6,feb,1,27.633333,0,-18.898075,6.1414185,-2.1366239,1,30679
30293,27,management,single,tertiary,0,2648,0,0,cellular,5,feb,1,15.283334,0,11.962097,-3.4161453,-10.419416,1,30293
31027,32,student,single,tertiary,0,1138,0,0,telephone,10,feb,3,6.7,0,4.3132596,-7.2903156,10.590485,1,31027
31199,39,blue-collar,single,primary,0,581,1,0,cellular,27,feb,1,3.8833334,0,-0.5790949,6.3675065,-9.214367,1,31199
31508,33,management,single,tertiary,0,3161,1,0,cellular,2,apr,3,5.2166667,0,14.240298,-8.477981,-4.1138177,1,31508
12882,47,technician,single,secondary,0,-239,1,1,cellular,7,jul,3,16.216667,0,-23.80647,1.585128,-2.535161,1,12882
13164,28,blue-collar,single,secondary,0,517,0,1,cellular,8,jul,1,11.35,0,-0.54134077,9.818366,-5.6532507,1,13164
15289,46,housemaid,divorced,primary,0,2084,1,0,cellular,18,jul,2,18.016666,0,10.303037,7.509155,-6.6248236,1,15289
19886,33,management,married,tertiary,0,1047,0,0,cellular,8,aug,4,8.533334,0,4.602094,-10.351668,7.49779,1,19886
1806,26,blue-collar,single,secondary,0,82,1,0,unknown,9,may,1,10.9,0,-12.384737,-8.599396,1.0017579,1,1806
35167,32,management,married,tertiary,0,2465,1,1,cellular,7,may,1,15.383333,0,11.065235,0.22990412,-10.959625,1,35167
14118,35,services,single,primary,0,167,0,1,cellular,11,jul,2,10.233334,0,-3.528858,-9.668451,1.8016007,1,14118
13067,52,entrepreneur,married,tertiary,1,-468,0,0,cellular,8,jul,1,8.9,0,-26.268175,-2.7569115,-3.2426527,1,13067
39525,32,technician,single,tertiary,0,705,1,0,cellular,25,may,2,6.9,0,-1.0875828,-3.6952634,-9.816073,1,39525
31868,30,technician,single,secondary,0,3286,1,0,cellular,9,apr,1,12.383333,1,14.6273,-8.915231,-2.2969887,1,31868
7795,36,technician,single,secondary,0,4136,1,0,unknown,30,may,3,13.533334,1,15.977501,-5.653393,7.4828515,1,7795
17473,27,admin,single,secondary,0,192,0,0,telephone,28,jul,17,17.933332,0,-2.3845048,-7.5440125,4.0415635,1,17473
27021,50,admin,married,secondary,0,4117,0,0,cellular,21,nov,1,8.833333,1,15.955232,-5.804037,7.370445,1,27021
33744,33,admin,married,tertiary,0,882,0,0,cellular,22,apr,1,1.7333333,0,3.9556258,-11.221689,-1.9262311,1,33744
37190,39,management,married,tertiary,0,297,1,0,cellular,13,may,2,12.233334,0,-3.090992,3.0635884,6.7437468,1,37190
11546,59,retired,married,primary,0,1115,0,0,unknown,19,jun,1,13.9,0,4.1892176,-8.658228,10.308497,1,11546
11617,42,blue-collar,single,secondary,0,625,0,0,unknown,19,jun,3,10.85,0,-1.2211792,3.1255136,-10.307748,1,11617
33854,29,admin,married,secondary,0,7707,1,0,cellular,29,apr,2,16.016666,1,19.715298,3.3901832,-1.5159471,1,33854
20769,37,management,married,tertiary,0,4436,0,0,cellular,13,aug,5,14.1,1,16.32938,-3.3577619,8.546117,1,20769
34406,50,blue-collar,married,primary,0,5872,1,0,cellular,5,may,3,12.7,1,18.382383,3.6666605,4.0114975,1,34406
25979,36,admin,married,secondary,0,1207,1,0,cellular,19,nov,2,29.866667,0,4.325911,-4.4298925,12.330113,1,25979
32076,29,admin,single,secondary,0,731,0,0,cellular,14,apr,3,1.7833333,0,-0.3828568,-5.2789764,-8.620359,1,32076
19045,52,unknown,married,unknown,0,5361,0,0,cellular,5,aug,3,10.116667,1,17.68611,2.3560054,6.571507,1,19045
12009,45,management,married,tertiary,0,655,0,0,unknown,20,jun,3,11.55,0,-0.9051978,0.33597645,-10.435982,1,12009
35447,43,management,married,tertiary,0,1429,1,0,cellular,7,may,1,17.166666,0,6.716536,5.3963704,10.712463,1,35447
7866,26,management,single,tertiary,0,1004,1,0,unknown,30,may,2,3.8,0,5.2420363,-11.388074,5.3740745,1,7866
23173,34,self-employed,single,secondary,0,296,0,0,cellular,27,aug,13,10.15,0,-1.8909876,3.3978648,6.064285,1,23173
33017,74,retired,married,secondary,0,921,0,0,telephone,17,apr,2,6.5666666,0,4.050635,-13.156942,0.64826024,1,33017
37780,34,management,married,tertiary,0,273,1,0,cellular,14,may,1,8.2,0,-2.3530662,0.8049208,5.471863,1,37780
31301,52,management,married,tertiary,0,31,0,0,cellular,10,mar,1,2.25,0,-11.766464,-2.5011146,-0.33898038,1,31301
28689,60,technician,married,tertiary,0,-71,1,1,cellular,30,jan,1,24.183332,0,-20.230234,5.314425,-2.183938,1,28689
19169,56,technician,divorced,secondary,0,146,1,0,cellular,5,aug,3,6.983333,0,-5.273661,-10.194616,-0.5880011,1,19169
31158,43,unemployed,single,tertiary,0,983,1,0,cellular,26,feb,1,1.6166667,0,4.852885,-12.067705,4.3203707,1,31158
30357,37,housemaid,married,secondary,0,7433,0,1,cellular,5,feb,3,10.5,1,19.551285,3.568211,-0.8769696,1,30357
31780,54,unemployed,married,secondary,0,377,0,0,cellular,8,apr,1,18.9,0,-3.88203,11.339936,4.9499493,1,31780
39968,42,blue-collar,married,secondary,0,2913,0,0,cellular,3,jun,1,11.75,0,13.294635,-6.8660417,-7.493479,1,39968
7637,48,technician,married,secondary,1,0,0,0,unknown,30,may,1,11.366667,0,-11.205153,5.57855,-4.430204,1,7637
37113,43,housemaid,single,primary,0,800,1,0,cellular,13,may,1,15.033334,0,1.7297425,-8.754935,-6.4072638,1,37113
10442,48,management,divorced,tertiary,0,503,0,1,unknown,12,jun,7,20.716667,0,-1.6809052,10.830661,-5.318474,1,10442
29982,49,blue-collar,divorced,secondary,0,10613,0,1,cellular,4,feb,1,20.433332,1,20.778687,1.7724617,-5.338427,1,29982
38949,57,admin,married,secondary,0,403,1,0,cellular,18,may,1,10.05,0,-3.4389067,12.306713,2.6632042,1,38949
38115,39,services,single,secondary,0,7066,1,0,cellular,15,may,3,11.116667,1,19.318213,3.7427764,0.05396638,1,38115
34475,35,student,single,secondary,0,188,1,0,cellular,5,may,1,14.383333,0,-1.9469429,-7.679167,2.1584313,1,34475
36516,36,admin,divorced,secondary,0,-811,1,0,cellular,12,may,2,6.0833335,0,-26.458906,-5.35366,-3.6978939,1,36516
14150,60,management,married,tertiary,0,2222,1,0,cellular,11,jul,2,18.666666,0,10.522208,5.3841553,-8.802727,1,14150
14932,40,blue-collar,married,secondary,0,-839,1,1,cellular,16,jul,2,16.966667,0,-26.388287,-5.420236,-3.7093236,1,14932
21114,49,services,married,secondary,0,1314,0,0,cellular,14,aug,14,13.9,0,4.961353,1.0941523,12.944,1,21114
39875,38,admin,married,tertiary,0,1988,0,0,cellular,2,jun,1,1.7166667,0,10.027558,8.590724,-4.810551,1,39875
31299,28,technician,single,tertiary,0,3623,0,0,cellular,10,mar,1,4.35,1,15.406819,-8.688956,2.8719985,1,31299
14667,37,management,divorced,tertiary,0,1775,0,0,cellular,15,jul,5,8.566667,0,9.331328,10.236258,0.17106844,1,14667
26434,46,technician,married,tertiary,0,0,0,0,cellular,20,nov,1,8.85,0,-11.77061,5.803218,-2.9734826,1,26434
39025,25,management,married,tertiary,0,-242,1,1,cellular,18,may,4,10.0,0,-23.96812,1.6297469,-2.7182436,1,39025
31431,59,retired,married,tertiary,0,9676,0,0,telephone,27,mar,2,3.9,1,20.51346,2.2016907,-4.445519,1,31431
624,30,technician,married,secondary,0,484,1,0,unknown,6,may,1,11.716666,0,-0.7965439,11.417804,-3.298292,1,624
34965,49,management,married,secondary,0,99,1,0,cellular,6,may,2,11.45,0,-9.907669,-9.172104,0.005194564,1,34965
22481,46,entrepreneur,married,tertiary,0,1920,0,0,cellular,22,aug,6,10.066667,0,9.950601,9.366502,-3.4972656,1,22481
31434,23,management,single,tertiary,0,2143,0,0,cellular,30,mar,2,3.0,0,10.305593,6.858698,-7.645642,1,31434
15180,33,admin,married,secondary,0,0,1,0,telephone,17,jul,7,24.133333,0,-14.604525,3.5295167,-2.799052,1,15180
13125,28,admin,single,unknown,0,2736,0,0,cellular,8,jul,1,11.75,0,12.432319,-4.808127,-9.608989,1,13125
22907,34,technician,married,secondary,0,1035,0,0,cellular,25,aug,10,22.9,0,4.84871,-10.792676,7.0125704,1,22907
21397,31,management,single,tertiary,0,11821,0,0,cellular,18,aug,11,6.4,1,21.071045,1.3790497,-6.2409973,1,21397
13910,29,blue-collar,married,secondary,0,8,1,1,cellular,10,jul,1,10.45,0,-13.573259,2.3522105,0.17067093,1,13910
9442,28,technician,single,secondary,1,-1042,1,0,unknown,6,jun,2,11.866667,0,-25.940416,-5.665116,-3.7506137,1,9442
19924,32,technician,single,secondary,0,40,0,0,cellular,8,aug,2,6.983333,0,-13.583322,-3.4048653,0.5744961,1,19924
38142,60,retired,divorced,secondary,0,496,1,0,cellular,15,may,2,10.916667,0,-2.141174,11.672441,-4.6111445,1,38142
15175,33,self-employed,divorced,secondary,0,1904,1,0,cellular,17,jul,2,26.4,0,9.900504,9.499225,-3.1149378,1,15175
29288,31,management,single,tertiary,0,3283,0,0,cellular,2,feb,1,4.3,1,14.60914,-8.866751,-2.3333976,1,29288
38545,32,management,married,tertiary,0,3387,1,0,cellular,15,may,5,18.516666,1,14.923099,-9.110005,-0.6798157,1,38545
27515,46,technician,married,secondary,0,1167,1,0,cellular,21,nov,2,25.666666,0,4.239592,-6.3899474,11.685683,1,27515
39697,54,retired,divorced,tertiary,0,3076,0,0,cellular,27,may,2,6.116667,0,13.953595,-8.072778,-5.2996473,1,39697
